Year,DoY,NEE,NEE_f,NEE_fqc,GPP_f,GPP_fqc,Reco_f,LE,LE_f,LE_fqc,H,H_f,H_fqc,Rg,Rg_f,Rg_fqc,Tair,Tair_f,Tair_fqc,rH,VPD,VPD_f,VPD_fqc,P,Tmin,Tmin_f,VPDmax,VPDmax_f,iWUE,Gs
2019,348,NaN,2.4877526353791,0.229166666666667,3.75477312239223,0.229166666666667,6.24252575777133,NaN,42.7502945168685,0.1875,-8.57047064583333,-8.57047064583333,0,120.523881,120.523881,0,NaN,8.13671979090325,1,NaN,NaN,6.04480395658596,3,1,NaN,6.77071337579618,NaN,8.201871,NaN,NaN
2019,349,NaN,2.07056520675119,0.333333333333333,4.22567029916029,0.333333333333333,6.29623550591147,NaN,29.8793814486111,0.125,4.426545875,4.426545875,0,120.7817579375,120.7817579375,0,NaN,8.12396177275332,1,NaN,NaN,6.07359066816417,3,0,NaN,6.66508602150538,NaN,7.91471393333333,NaN,NaN
2019,350,NaN,2.39816539321084,0.645833333333333,3.88042134607936,0.645833333333333,6.2785867392902,NaN,22.2522242326952,0.5,NaN,17.9072114337875,0.0416666666666667,123.65903975,123.65903975,0,NaN,7.78521440699348,0.5,NaN,NaN,6.03568079867362,3,0.1,NaN,2.599,NaN,7.76874838095238,NaN,NaN
2019,351,NaN,2.46036138100169,0.604166666666667,3.50877636049914,0.604166666666667,5.96913774150082,NaN,13.5628138325051,0.270833333333333,NaN,5.09921082394366,0.0208333333333333,79.3854713333333,79.3854713333333,0,6.072875,6.072875,0,NaN,NaN,5.69592940398129,3,0.1,0.918,0.918,NaN,7.375981,NaN,NaN
2019,352,NaN,2.79889211016979,0.895833333333333,3.50130284718588,0.895833333333333,6.30019495735568,NaN,11.6348810148572,0.854166666666667,-1.32356277083333,-1.32356277083333,0,42.1542885625,42.1542885625,0,8.8905625,8.8905625,0,NaN,NaN,5.3560987530478,2.16666666666667,3.7,5.636,5.636,NaN,6.27986325,NaN,NaN
2019,353,NaN,2.09355875189633,1,3.67085705397407,1,5.7644158058704,NaN,16.4498460572886,1,NaN,7.43376653326023,0.0208333333333333,50.7970742708333,50.7970742708333,0,8.87202083333333,8.87202083333333,0,NaN,NaN,5.90273413834794,2,0.1,7.425,7.425,NaN,6.94703025,NaN,NaN
2019,354,NaN,1.83606911724568,1,3.27770752574327,1,5.11377664298895,NaN,19.2524867390229,1,9.727165625,9.727165625,0,63.5549512708333,63.5549512708333,0,8.15627083333333,8.15627083333333,0,NaN,NaN,5.8618683312581,2,0.2,5.247,5.247,NaN,7.84691328571429,NaN,NaN
2019,355,NaN,1.81120065838465,1,2.62839973789178,1,4.43960039627642,NaN,11.9015626879943,1,3.02421152083333,3.02421152083333,0,33.6584145833333,33.6584145833333,0,7.16,7.16,0,NaN,NaN,5.71527312712346,2,0.2,4.799,4.799,NaN,6.79452290909091,NaN,NaN
2019,356,NaN,1.7114533451001,1,2.39710397707349,1,4.10855732217358,NaN,8.12950936310377,0.791666666666667,-6.24316708333333,-6.24316708333333,0,25.6767316875,25.6767316875,0,8.46704166666667,8.46704166666667,0,NaN,NaN,5.6700472546642,2,16.3,2.135,2.135,NaN,6.61306206666667,NaN,NaN
2019,357,NaN,1.23698975505616,0.604166666666667,2.2861148627022,0.604166666666667,3.52310461775836,NaN,24.8008487018992,0.25,NaN,8.94005287731126,0.0416666666666667,104.4401725625,104.4401725625,0,7.93783333333333,7.93783333333333,0,NaN,NaN,5.9708761938261,2,0.1,4.033,4.033,NaN,7.69653824,NaN,NaN
2019,358,NaN,1.07580570784038,0.6875,1.9045453528964,0.6875,2.98035106073678,NaN,24.4528822754149,0.333333333333333,NaN,7.15856206016894,0.0625,93.8750313125,93.8750313125,0,7.71491666666667,7.71491666666667,0,NaN,NaN,5.76688863955943,2,0.2,1.266,1.266,NaN,7.65531051851852,NaN,NaN
2019,359,NaN,1.48018863160918,0.479166666666667,1.08287578640835,0.479166666666667,2.56306441801754,NaN,24.1241260760148,0.395833333333333,-9.15616710416667,-9.15616710416667,0,57.9504250833333,57.9504250833333,0,8.54275,8.54275,0,NaN,NaN,5.48445506307129,1.22916666666667,4.7,6.277,6.277,NaN,6.897649,NaN,NaN
2019,360,NaN,0.844031940190501,0.166666666666667,1.43182658138415,0.166666666666667,2.27585852157466,NaN,47.8261858632812,0.0208333333333333,NaN,-21.5201170375717,0.0208333333333333,123.319892479167,123.319892479167,0,9.82279166666667,9.82279166666667,0,NaN,NaN,6.15867939333956,1,0,5.464,5.464,NaN,8.1531136,NaN,NaN
2019,361,NaN,0.799133466792454,0.604166666666667,1.3217556807608,0.604166666666667,2.12088914755326,NaN,22.6787475138146,0.0625,NaN,5.36187553217769,0.0208333333333333,119.903413333333,119.903413333333,0,7.5309375,7.5309375,0,NaN,NaN,6.16398779798512,1,0,1.111,1.111,NaN,8.201871,NaN,NaN
2019,362,NaN,1.05386700272332,0.6875,1.06206461023623,0.6875,2.11593161295954,NaN,24.0273198999653,0.375,NaN,9.83643259061437,0.0208333333333333,117.585646354167,117.585646354167,0,6.54675,6.54675,0,NaN,NaN,6.04639465760211,1,0,-0.139,-0.139,NaN,7.9919984,NaN,NaN
2019,363,NaN,1.54949277608372,0.583333333333333,0.744224406788448,0.583333333333333,2.29371718287217,NaN,11.7959582403762,0.395833333333333,-1.16572083333333,-1.16572083333333,0,41.61509125,41.61509125,0,8.002125,8.002125,0,NaN,NaN,5.7045898947597,1,6.3,5.501,5.501,NaN,6.93851861538462,NaN,NaN
2019,364,NaN,0.660102373729497,0.645833333333333,1.87342574416894,0.645833333333333,2.53352811789844,NaN,32.426334663268,0.416666666666667,3.4130200625,3.4130200625,0,120.697361895833,120.697361895833,0,10.1493125,10.1493125,0,NaN,NaN,6.04311843645059,1,0,5.746,5.746,NaN,7.73741763636364,NaN,NaN
2019,365,NaN,0.626441846467027,1,1.87668657776653,1,2.50312842423355,NaN,25.9020884554183,1,NaN,4.6659988923014,1,109.818079520833,109.818079520833,0,8.82429166666667,8.82429166666667,0,NaN,NaN,5.85545847503347,0.979166666666667,0,3.414,3.414,NaN,7.68650437037037,NaN,NaN
2020,1,NaN,0.931539476036782,0.729166666666667,1.64052055298899,0.729166666666667,2.57206002902577,NaN,16.5928042538403,0.625,8.2967305625,8.2967305625,0,92.7747561875,92.7747561875,0,8.75620833333333,8.75620833333333,0,46.996875,6.04746,6.04746,0,0,3.793,3.793,8.748591,8.748591,36.7418675760581,0.187766873039244
2020,2,NaN,0.833749443305272,0.625,1.92163152308592,0.625,2.75538096639119,NaN,22.3964135136598,0.375,NaN,2.49110419325881,0.0208333333333333,116.580707645833,116.580707645833,0,10.0354791666667,10.0354791666667,0,48.364375,6.4278370625,6.4278370625,0,0.1,4.173,4.173,8.849117,8.849117,28.1480172262536,0.230571726554294
2020,3,NaN,0.487499370038995,0.979166666666667,2.07518344106819,0.979166666666667,2.56268281110719,NaN,11.9218309457201,0.8125,7.7994644375,7.7994644375,0,89.7661915416667,89.7661915416667,0,6.96827083333333,6.96827083333333,0,45.596875,5.48276783333333,5.48276783333333,0,0.1,2.216,2.216,7.151995,7.151995,NaN,NaN
2020,4,NaN,0.860771377008872,0.770833333333333,1.94649403630061,0.770833333333333,2.80726541330948,NaN,19.9007794166879,0.625,NaN,14.7933931093091,0.0208333333333333,109.3570268125,109.3570268125,0,8.8914375,8.8914375,0,47.30125,6.06628116666667,6.06628116666667,0,0.2,3.75,3.75,8.14265,8.14265,NaN,NaN
2020,5,NaN,0.403716046468116,0.479166666666667,2.46784044548194,0.479166666666667,2.87155649195005,NaN,28.8483812828028,0.270833333333333,3.43531547916667,3.43531547916667,0,127.203675895833,127.203675895833,0,9.15933333333333,9.15933333333333,0,47.566875,6.13888145833333,6.13888145833333,0,0,3.943,3.943,8.043031,8.043031,NaN,NaN
2020,6,NaN,0.644910730063289,0.6875,2.03264902745329,0.6875,2.67755975751658,NaN,20.0206573864212,0.270833333333333,9.72911704166667,9.72911704166667,0,125.6517254375,125.6517254375,0,7.75560416666667,7.75560416666667,0,46.3575,5.71193297916667,5.71193297916667,0,0,2.515,2.515,7.495321,7.495321,26.5288726073149,0.244980991449396
2020,7,NaN,0.529576032685752,0.5625,1.83341302046163,0.5625,2.36298905314738,NaN,12.3044300553098,0.604166666666667,8.1803659375,8.1803659375,0,86.541948,86.541948,0,5.0453125,5.0453125,0,56.5785416666667,3.52684404166667,3.52684404166667,0,0.2,-0.448,-0.448,5.612299,5.612299,NaN,NaN
2020,8,NaN,0.718908484169354,0.8125,1.79334540460024,0.8125,2.51225388876959,NaN,14.9098397563373,0.666666666666667,7.721030375,7.721030375,0,79.9121655416667,79.9121655416667,0,7.716,7.716,0,83.5722916666667,1.936757625,1.936757625,0,0.1,3.586,3.586,5.230352,5.230352,NaN,NaN
2020,9,NaN,0.995991149801458,0.9375,1.45564774621803,0.9375,2.45163889601948,NaN,8.1930530900667,0.666666666666667,-0.8119843125,-0.8119843125,0,40.0537634166667,40.0537634166667,0,8.02029166666667,8.02029166666667,0,84.17,1.7682313125,1.7682313125,0,6.6,3.963,3.963,3.568373,3.568373,NaN,NaN
2020,10,NaN,0.0931374237171942,0.645833333333333,2.20506863705583,0.645833333333333,2.29820606077303,NaN,21.6222655750539,0.270833333333333,NaN,7.25826040625,0.0208333333333333,129.6558514375,129.6558514375,0,7.2615625,7.2615625,0,75.9802083333333,2.7391673125,2.7391673125,0,0.1,0.308,0.308,6.413304,6.413304,NaN,NaN
2020,11,NaN,-0.114252310315679,0.416666666666667,2.48049238312116,0.416666666666667,2.36624007280548,31.2251812083333,31.2251812083333,0,7.35177825,7.35177825,0,128.7493748125,128.7493748125,0,9.322,9.322,0,74.80375,3.22099779166667,3.22099779166667,0,0,5.093,5.093,7.500527,7.500527,NaN,NaN
2020,12,NaN,-0.560026036198386,0.4375,2.72146984256795,0.4375,2.16144380636957,19.9282745625,19.9282745625,0,-5.963588,-5.963588,0,81.6610402708333,81.6610402708333,0,8.08672916666667,8.08672916666667,0,72.7752083333333,3.12056822916667,3.12056822916667,0,0,4.089,4.089,5.98291,5.98291,23.1944000607654,0.354363206126767
2020,13,NaN,-0.313029203451446,0.416666666666667,2.49287815642711,0.416666666666667,2.17984895297567,NaN,23.0791201676042,0.0833333333333333,-1.96729908333333,-1.96729908333333,0,90.844586125,90.844586125,0,10.0385,10.0385,0,71.6822916666667,3.61896370833333,3.61896370833333,0,0.3,6.004,6.004,5.992964,5.992964,24.4134221676811,0.303232824558157
2020,14,NaN,-0.823318293592606,0.520833333333333,2.83915226043206,0.520833333333333,2.01583396683945,NaN,36.3122118375643,0.270833333333333,-0.299962166666667,-0.299962166666667,0,133.072330583333,133.072330583333,0,9.34802083333333,9.34802083333333,0,69.85875,3.73675575,3.73675575,0,1.3,4.846,4.846,7.096921,7.096921,NaN,NaN
2020,15,NaN,-0.370016916408022,0.541666666666667,2.17652849666063,0.541666666666667,1.80651158025261,NaN,18.5866699479548,0.0416666666666667,-1.57489433333333,-1.57489433333333,0,99.8749687291667,99.8749687291667,0,7.49691666666667,7.49691666666667,0,73.9085416666667,2.85742491666667,2.85742491666667,0,0,3.702,3.702,5.155429,5.155429,NaN,NaN
2020,16,NaN,0.547397127861643,0.416666666666667,1.28298900098667,0.416666666666667,1.83038612884831,NaN,16.4666694906028,0.333333333333333,NaN,-16.3401545416667,0.0208333333333333,36.4184796458333,36.4184796458333,0,7.81685416666667,7.81685416666667,0,75.1227083333333,2.68623041666667,2.68623041666667,0,13.1,5.424,5.424,5.492787,5.492787,NaN,NaN
2020,17,NaN,-0.0830348067881499,0.791666666666667,1.74084482959577,0.791666666666667,1.65781002280762,NaN,9.59925948735252,0.541666666666667,11.1334807083333,11.1334807083333,0,59.996249125,59.996249125,0,4.71891666666667,4.71891666666667,0,89.2458333333333,0.943507125,0.943507125,0,0,2.189,2.189,1.822235,1.822235,NaN,NaN
2020,18,NaN,-0.833659554086142,0.666666666666667,2.774918813929,0.666666666666667,1.94125925984286,NaN,16.923974874047,0.1875,NaN,10.5160053145833,0.0208333333333333,99.8593397916667,99.8593397916667,0,6.8394375,6.8394375,0,80.5945833333333,2.1092244375,2.1092244375,0,0,2.677,2.677,5.427176,5.427176,NaN,NaN
2020,19,NaN,1.00649213421513,1,0.997835039583992,1,2.00432717379912,NaN,4.1150403192089,0.916666666666667,10.054448625,10.054448625,0,21.6397849583333,21.6397849583333,0,5.15735416666667,5.15735416666667,0,89.7375,0.9112075,0.9112075,0,0,3.092,3.092,1.625132,1.625132,NaN,NaN
2020,20,NaN,0.579025060425303,0.791666666666667,1.75905853184707,0.791666666666667,2.33808359227237,NaN,5.82632598273669,0.604166666666667,NaN,1.20836084740691,0.0208333333333333,38.6080895,38.6080895,0,7.04204166666667,7.04204166666667,0,86.66125,1.39190710416667,1.39190710416667,0,0,4.249,4.249,2.783616,2.783616,NaN,NaN
2020,21,NaN,0.287952245261924,0.625,2.50718490536513,0.625,2.79513715062705,NaN,13.6606952258509,0.458333333333333,-3.22235883333333,-3.22235883333333,0,74.2623156041667,74.2623156041667,0,10.0679375,10.0679375,0,83.158125,2.24675241666667,2.24675241666667,0,0.3,4.449,4.449,3.966867,3.966867,25.307099953564,0.344169535108564
2020,22,NaN,-0.409796598620604,0.770833333333333,3.51231112241237,0.770833333333333,3.10251452379176,NaN,25.4795393058364,0.708333333333333,NaN,15.2565911166667,0.0416666666666667,122.096149020833,122.096149020833,0,11.1546458333333,11.1546458333333,0,85.6245833333333,2.1518064375,2.1518064375,0,1.3,6.223,6.223,7.065388,7.065388,NaN,NaN
2020,23,NaN,-0.634378594193136,0.666666666666667,3.7636459607033,0.666666666666667,3.12926736651016,NaN,11.4634382847271,0.416666666666667,5.29201295833333,5.29201295833333,0,70.7286196666667,70.7286196666667,0,9.17404166666667,9.17404166666667,0,86.9329166666667,1.64032947916667,1.64032947916667,0,0,4.587,4.587,3.627058,3.627058,NaN,NaN
2020,24,NaN,0.38759866115849,0.645833333333333,3.13265319805624,0.645833333333333,3.52025185921473,NaN,27.2855892458667,0.270833333333333,10.5193913125,10.5193913125,0,131.809514895833,131.809514895833,0,11.8405625,11.8405625,0,82.3704166666667,2.85190666666667,2.85190666666667,0,0,6.153,6.153,7.229151,7.229151,32.005370200997,0.414490585687754
2020,25,NaN,-0.821263164093668,0.625,4.25761309796946,0.625,3.43634993387579,NaN,13.5636518344915,0.291666666666667,8.59816329166667,8.59816329166667,0,91.8557764166667,91.8557764166667,0,10.9944166666667,10.9944166666667,0,88.9416666666667,1.50190129166667,1.50190129166667,0,0.6,5.683,5.683,3.037142,3.037142,19.8014180895219,0.655131521466206
2020,26,NaN,-0.682946622951647,0.5,4.32806683809482,0.5,3.64512021514318,NaN,44.7293937128349,0.4375,-1.55783627083333,-1.55783627083333,0,132.8816579375,132.8816579375,0,13.041875,13.041875,0,78.1497916666667,3.44852525,3.44852525,0,3.7,9.79,9.79,7.68621,7.68621,NaN,NaN
2020,27,NaN,-1.02553839802745,0.208333333333333,4.55601467411174,0.208333333333333,3.5304762760843,32.9766324791667,32.9766324791667,0,-0.761864875,-0.761864875,0,134.424231104167,134.424231104167,0,11.9275,11.9275,0,74.8708333333333,3.5856753125,3.5856753125,0,0,9.43,9.43,5.740263,5.740263,NaN,NaN
2020,28,NaN,0.081978377936495,0.520833333333333,3.35675067372436,0.520833333333333,3.43872905166085,NaN,18.1258536468523,0.125,-6.63736283333333,-6.63736283333333,0,86.7873218125,86.7873218125,0,11.1560416666667,11.1560416666667,0,81.510625,2.59772370833333,2.59772370833333,0,0.1,8.47,8.47,6.146115,6.146115,25.5228449136374,0.388766491948666
2020,29,NaN,-1.31206051688459,0.5,4.75285602700677,0.5,3.44079551012218,36.0114076875,36.0114076875,0,4.32116689583333,4.32116689583333,0,146.200612645833,146.200612645833,0,11.5990208333333,11.5990208333333,0,73.878125,4.0044439375,4.0044439375,0,0,7.44,7.44,9.93016,9.93016,26.6990839393379,0.499360512274225
2020,30,NaN,-0.723217806632294,0.354166666666667,3.97776665968029,0.354166666666667,3.25454885304799,NaN,19.5190143253217,0.166666666666667,13.6772764166667,13.6772764166667,0,114.725556395833,114.725556395833,0,10.165,10.165,0,83.0727083333333,2.34490585416667,2.34490585416667,0,0,7.14,7.14,7.623368,7.623368,21.184750097817,0.586227554497009
2020,31,NaN,-1.90388691334109,0.625,5.13898606411863,0.625,3.23509915077754,NaN,23.9564532647168,0.5,10.8124212708333,10.8124212708333,0,141.751062770833,141.751062770833,0,10.403,10.403,0,83.760625,2.438730125,2.438730125,0,0,4.391,4.391,7.236806,7.236806,34.1093333688552,0.497506468676723
2020,32,NaN,-1.17567343711986,0.916666666666667,4.18843309220486,0.916666666666667,3.012759655085,NaN,21.5933825898947,0.895833333333333,12.6514191041667,12.6514191041667,0,107.914478645833,107.914478645833,0,9.07179166666667,9.07179166666667,0,89.0960416666667,1.4746198125,1.4746198125,0,0.3,3.736,3.736,5.901506,5.901506,NaN,NaN
2020,33,NaN,-0.322124253775709,0.125,3.25194234548928,0.125,2.92981809171357,NaN,48.7864371391427,0.125,-16.0118989166667,-16.0118989166667,0,150.826769229167,150.826769229167,0,10.6406875,10.6406875,0,62.5266666666667,4.99511502083333,4.99511502083333,0,0.1,5.738,5.738,11.894821,11.894821,NaN,NaN
2020,34,NaN,-0.197394610383946,0.125,2.6208157466067,0.125,2.42342113622276,NaN,53.2733566734871,0.0416666666666667,-16.5124392083333,-16.5124392083333,0,178.111715416667,178.111715416667,0,7.330625,7.330625,0,46.1658333333333,6.00605822916667,6.00605822916667,0,0,2.826,2.826,10.615958,10.615958,17.5421294343424,0.377221701583289
2020,35,NaN,-0.566435440634545,0.270833333333333,2.86647209813174,0.270833333333333,2.30003665749719,NaN,41.1189824046017,0.0833333333333333,NaN,-3.31839787791068,0.0416666666666667,168.328019458333,168.328019458333,0,7.24670833333333,7.24670833333333,0,42.6877083333333,6.1937363125,6.1937363125,0,0,2.934,2.934,10.55869,10.55869,24.8820249436922,0.286395283718607
2020,36,NaN,-1.05805079144254,0.541666666666667,3.31750960451797,0.541666666666667,2.25945881307543,NaN,31.2028822948834,0.125,15.6673452916667,15.6673452916667,0,165.546074020833,165.546074020833,0,8.21208333333333,8.21208333333333,0,58.6145833333333,5.3005536875,5.3005536875,0,0,0.17,0.17,11.881022,11.881022,38.9815195938282,0.243097584537073
2020,37,NaN,-2.45135471553501,0.645833333333333,4.58353935698417,0.645833333333333,2.13218464144916,NaN,31.0900334788149,0.3125,NaN,15.6266401313906,0.0208333333333333,169.636159020833,169.636159020833,0,7.99714583333333,7.99714583333333,0,70.395625,3.9602246875,3.9602246875,0,0,0.096,0.096,10.718155,10.718155,41.47451126336,0.394045144317649
2020,38,NaN,-2.38979897912979,0.6875,4.45781698420139,0.6875,2.06801800507161,NaN,31.4599210512683,0.375,NaN,12.6717130184014,0.0625,169.751812916667,169.751812916667,0,8.71372916666667,8.71372916666667,0,73.5804166666667,3.93198416666667,3.93198416666667,0,0,0.655,0.655,11.878454,11.878454,39.0258177573012,0.412718602046892
2020,39,NaN,-0.75878012207565,0.520833333333333,2.77963562460119,0.520833333333333,2.02085550252553,NaN,32.6620943562694,0.375,NaN,12.776311438682,0.0208333333333333,169.2032383125,169.2032383125,0,9.7269375,9.7269375,0,73.45,3.81714202083333,3.81714202083333,0,0.1,0.382,0.382,9.881149,9.881149,19.45578387293,0.456864411701804
2020,40,0.2464150896,0.2464150896,0,1.76219070267798,0,2.00860579227798,62.5501146458333,62.5501146458333,0,-44.7638496458333,-44.7638496458333,0,192.080832708333,192.080832708333,0,11.3723125,11.3723125,0,35.433125,8.89988429166667,8.89988429166667,0,0,7.85,7.85,13.117497,13.117497,17.7866266938448,0.266387143626985
2020,41,-0.3419684136,-0.182961419550616,0.0833333333333333,2.43146412237894,0.0833333333333333,2.24850270282833,61.6840381458333,61.6840381458333,0,-35.4816438125,-35.4816438125,0,194.075081291667,194.075081291667,0,14.9964583333333,14.9964583333333,0,28.4102083333333,12.8635071041667,12.8635071041667,0,0,9.59,9.59,20.978935,20.978935,NaN,NaN
2020,42,NaN,-0.843623240843981,0.5,3.11885294127344,0.5,2.27522970042946,46.1854317916667,46.1854317916667,0,7.29917616666667,7.29917616666667,0,191.9386096875,191.9386096875,0,13.5778541666667,13.5778541666667,0,42.7947916666667,10.3803815625,10.3803815625,0,0,5.029,5.029,22.319232,22.319232,NaN,NaN
2020,43,NaN,-1.05211372146035,1.02083333333333,3.1851167513988,1.02083333333333,2.13300302993845,NaN,33.8409281571713,0.375,NaN,18.9280228072917,0.0208333333333333,186.746686645833,186.746686645833,0,9.52879166666667,9.52879166666667,0,68.3254166666667,5.24369789583333,5.24369789583333,0,0,1.168,1.168,16.144403,16.144403,25.9935898281636,0.328251827804872
2020,44,NaN,-1.6684383594449,0.520833333333333,3.9029321666988,0.520833333333333,2.2344938072539,NaN,33.8297846928034,0.270833333333333,19.3708788958333,19.3708788958333,0,187.804763625,187.804763625,0,9.35779166666667,9.35779166666667,0,77.7554166666667,2.98832727083333,2.98832727083333,0,0,2.577,2.577,6.917764,6.917764,22.6285824095211,0.512720094688133
2020,45,NaN,-1.06652311935363,0.520833333333333,3.47928914905097,0.520833333333333,2.41276602969734,26.9114526666667,26.9114526666667,0,20.8510236666667,20.8510236666667,0,175.4360465,175.4360465,0,10.2782291666667,10.2782291666667,0,74.8395833333333,3.64858035416667,3.64858035416667,0,0,5.736,5.736,9.612687,9.612687,21.4308024931407,0.485201051429172
2020,46,NaN,-1.98713668485445,0.8125,4.59293768599422,0.8125,2.60580100113977,NaN,32.6282131954084,0.166666666666667,NaN,22.2094944322917,0.0208333333333333,175.193798458333,175.193798458333,0,11.3127083333333,11.3127083333333,0,71.7847916666667,4.431696625,4.431696625,0,0.1,2.938,2.938,11.036167,11.036167,33.0448249902344,0.404119260868043
2020,47,-0.9794723256,-0.97267310968,0.0416666666666667,3.64756219326275,0.0416666666666667,2.67488908358275,48.1807304791667,48.1807304791667,0,0.963095479166666,0.963095479166666,0,188.529945,188.529945,0,13.0672916666667,13.0672916666667,0,61.5372916666667,6.0609858125,6.0609858125,0,0,10.03,10.03,12.337558,12.337558,29.5058534726304,0.360780479918602
2020,48,NaN,-0.0455150838374589,0.3125,2.59435309892334,0.3125,2.54883801508588,53.8504316666667,53.8504316666667,0,-7.07813972916667,-7.07813972916667,0,204.046324104167,204.046324104167,0,14.5116666666667,14.5116666666667,0,39.2929166666667,11.3322316666667,11.3322316666667,0,0,8.7,8.7,21.928333,21.928333,35.2431434851099,0.202150504066919
2020,49,NaN,-1.60722160183853,0.5625,3.80793092919061,0.5625,2.20070932735208,NaN,43.6230363463404,0.0208333333333333,NaN,18.6169769954806,0.0208333333333333,204.549574875,204.549574875,0,12.5179166666667,12.5179166666667,0,36.849375,9.81001164583333,9.81001164583333,0,0,5.903,5.903,16.296575,16.296575,47.4825805809004,0.243529438909113
2020,50,NaN,-1.3743021962542,0.8125,3.22617847350985,0.8125,1.85187627725565,NaN,39.5456015926302,0.541666666666667,NaN,19.0090967185447,0.291666666666667,197.749437416667,197.749437416667,0,10.0408541666667,10.0408541666667,0,63.8752083333333,5.78824158333333,5.78824158333333,0,0,1.847,1.847,15.575011,15.575011,32.6559389076454,0.316381833143675
2020,51,NaN,-1.84103440706146,0.979166666666667,3.76291772261813,0.979166666666667,1.92188331555668,NaN,36.7323377895916,0.604166666666667,NaN,20.9711098316046,0.5625,187.831332833333,187.831332833333,0,10.3432083333333,10.3432083333333,0,66.9677083333333,5.30910208333333,5.30910208333333,0,0,2.227,2.227,14.976387,14.976387,NaN,NaN
2020,52,NaN,-1.04996880713028,0.729166666666667,3.25020709925441,0.729166666666667,2.20023829212414,NaN,42.1130781617457,0.104166666666667,NaN,21.1972184352876,0.0208333333333333,199.734308604167,199.734308604167,0,12.8208541666667,12.8208541666667,0,58.0566666666667,8.04998195833333,8.04998195833333,0,0,4.113,4.113,20.484726,20.484726,NaN,NaN
2020,53,NaN,-2.10569391874054,0.458333333333333,4.45187161890686,0.458333333333333,2.34617770016632,NaN,47.4634515885417,0.0208333333333333,12.2284096041667,12.2284096041667,0,188.50493875,188.50493875,0,12.9842916666667,12.9842916666667,0,63.9435416666667,6.151868125,6.151868125,0,0,7.363,7.363,14.769116,14.769116,46.4417453573416,0.271441413349299
2020,54,NaN,-2.38697347204683,0.75,4.75340992825288,0.75,2.36643645620604,NaN,42.0019094999862,0.3125,NaN,19.2588018134154,0.0416666666666667,201.6222805625,201.6222805625,0,11.2995416666667,11.2995416666667,0,71.7877083333333,4.394008625,4.394008625,0,0,5.643,5.643,10.309188,10.309188,32.5290563224288,0.447800576542649
2020,55,NaN,-1.69728700175384,0.395833333333333,4.3703771448617,0.395833333333333,2.67309014310786,NaN,50.405896457763,0.125,4.379242125,4.379242125,0,215.599212270833,215.599212270833,0,13.5427083333333,13.5427083333333,0,61.964375,7.2336709375,7.2336709375,0,0,5.754,5.754,23.408092,23.408092,34.5354227296815,0.402304157042406
2020,56,NaN,-1.98213093235414,0.458333333333333,4.97106204012632,0.458333333333333,2.98893110777218,NaN,53.496860245119,0.0208333333333333,NaN,1.12166998461174,0.0208333333333333,218.31707925,218.31707925,0,15.3459791666667,15.3459791666667,0,39.400625,11.526270875,11.526270875,0,0,7.597,7.597,21.298153,21.298153,61.5900375356732,0.231713951298343
2020,57,NaN,-2.7842240464552,0.8125,5.75349874920501,0.8125,2.96927470274981,NaN,37.718913211067,0.229166666666667,15.8686626875,15.8686626875,0,211.518504625,211.518504625,0,12.8688125,12.8688125,0,66.84625,6.72538639583333,6.72538639583333,0,0,3.434,3.434,20.080699,20.080699,61.6527142937438,0.272436504806757
2020,58,NaN,-2.19909982140971,0.729166666666667,5.43022621711438,0.729166666666667,3.23112639570467,NaN,47.9913139962619,0.375,NaN,15.5946814933768,0.0625,214.23012,214.23012,0,13.8765416666667,13.8765416666667,0,65.1314583333333,7.60316991666667,7.60316991666667,0,0.1,4.403,4.403,21.643797,21.643797,56.7898087621769,0.282432126392843
2020,59,NaN,-2.1156600541892,0.5625,5.53109831602996,0.5625,3.41543826184076,NaN,42.4020588201918,0.270833333333333,NaN,8.62019228265873,0.0416666666666667,188.440860208333,188.440860208333,0,13.8818125,13.8818125,0,67.880625,6.30728197916667,6.30728197916667,0,0,5.437,5.437,15.597395,15.597395,56.9229762230251,0.311947055398269
2020,60,-2.1790733832,-2.0547111399946,0.0833333333333333,5.56874192339699,0.0833333333333333,3.51403078340239,69.1611715208333,69.1611715208333,0,-1.17315622916667,-1.17315622916667,0,217.243373333333,217.243373333333,0,13.0333333333333,13.0333333333333,0,57.39875,6.67017608333333,6.67017608333333,0,0,9.61,9.61,12.242502,12.242502,35.6009188617076,0.441130271758979
2020,61,-1.8985324104,-1.80748757035914,0.0833333333333333,5.25658361914451,0.0833333333333333,3.44909604878537,53.9524003958333,53.9524003958333,0,-7.86143195833333,-7.86143195833333,0,161.7935734375,161.7935734375,0,11.2345833333333,11.2345833333333,0,43.3385416666667,7.70599397916667,7.70599397916667,0,0,8.47,8.47,10.323828,10.323828,44.6224015417329,0.292856524702844
2020,62,-0.8505141048,-0.665942117721429,0.0833333333333333,4.53327398960222,0.0833333333333333,3.86733187188079,66.6262600416667,66.6262600416667,0,-20.39129725,-20.39129725,0,237.484371041667,237.484371041667,0,14.7610416666667,14.7610416666667,0,26.37125,12.9462097916667,12.9462097916667,0,0,9,9,20.983979,20.983979,46.5952533881755,0.215620381186466
