Year,DoY,NEE,NEE_f,NEE_fqc,GPP_f,GPP_fqc,Reco_f,LE,LE_f,LE_fqc,H,H_f,H_fqc,Rg,Rg_f,Rg_fqc,Tair,Tair_f,Tair_fqc,rH,VPD,VPD_f,VPD_fqc,P,Tmin,Tmin_f,VPDmax,VPDmax_f,iWUE,Gs
2008,86,-0.5984701416,-0.534395768727273,0.166666666666667,1.2517590723519,0.166666666666667,0.717363303624623,13.404111801875,13.404111801875,0,64.6772046854167,64.6772046854167,0,NaN,291.785647225755,3,13.7715270833333,13.7715270833333,0,16.0084229166667,13.6799568958333,13.6799568958333,0,0,6.4635,6.4635,20.855804,20.855804,NaN,NaN
2008,87,-0.7024440528,-0.616855824,0.3125,1.33523370828286,0.3125,0.718377884282857,13.3924604897917,13.3924604897917,0,96.0444561729167,96.0444561729167,0,NaN,291.506583284312,3,13.410825,13.410825,0,18.85360625,13.1276344375,13.1276344375,0,0,3.1867,3.1867,20.394549,20.394549,NaN,NaN
2008,88,NaN,-0.234576756,0.583333333333333,0.740402606631084,0.583333333333333,0.505825850631084,NaN,3.52989468592014,0.104166666666667,NaN,72.5678690125347,0.0833333333333333,NaN,297.334625349895,3,5.33184729166667,5.33184729166667,0,52.0225895833333,4.60134458333333,4.60134458333333,0,0,-0.51053,-0.51053,9.501247,9.501247,NaN,NaN
2008,89,NaN,-0.671331867342857,0.708333333333333,1.33598147833737,0.708333333333333,0.66464961099451,12.5916428805625,12.5916428805625,0,97.847994228125,97.847994228125,0,NaN,325.972039961612,2.375,10.58138625,10.58138625,0,28.5122604166667,11.1235065416667,11.1235065416667,0,0,-2.1941,-2.1941,19.994,19.994,NaN,NaN
2008,90,-0.7025548176,-0.6057958104,0.583333333333333,1.36994207523666,0.583333333333333,0.764146264836656,12.3259964249167,12.3259964249167,0,99.544053480625,99.544053480625,0,NaN,315.74938990625,2,13.9316145833333,13.9316145833333,0,20.4184916666667,13.4901086875,13.4901086875,0,0,5.4909,5.4909,21.243766,21.243766,NaN,NaN
2008,91,-1.1209886568,-1.07950981159367,0.229166666666667,1.76289774564764,0.229166666666667,0.683387934053974,13.2753311233958,13.2753311233958,0,106.055218735833,106.055218735833,0,NaN,315.115538805556,0.770833333333333,10.8737520833333,10.8737520833333,0,26.9429,10.0239810833333,10.0239810833333,0,0,4.9234,4.9234,16.931697,16.931697,83.7572351176138,0.0594347645297035
2008,92,NaN,-0.552627694711444,0.333333333333333,1.07688231604913,0.333333333333333,0.524254621337685,NaN,9.05693650507176,0.229166666666667,118.499431460417,118.499431460417,0,298.803266145833,298.803266145833,0,4.93367083333333,4.93367083333333,0,45.8410020833333,5.23633445833333,5.23633445833333,0,0,-1.7663,-1.7663,10.718163,10.718163,31.9526823046952,0.122148230512208
2008,93,-0.60029688816,-0.529027704,0.25,1.23220966015004,0.25,0.703181956150043,12.5940402381042,12.5940402381042,0,76.6747642848542,76.6747642848542,0,262.447927475625,262.447927475625,0,10.69658625,10.69658625,0,30.6729708333333,11.475278125,11.475278125,0,0,-2.1015,-2.1015,21.355421,21.355421,86.7718831951398,0.0460144800349559
2008,94,NaN,-1.09616196017422,0.208333333333333,1.73876492432576,0.208333333333333,0.642602964151541,14.1873608369167,14.1873608369167,0,94.8997801954167,94.8997801954167,0,285.523654854167,285.523654854167,0,10.2429208333333,10.2429208333333,0,25.2171708333333,9.6946291875,9.6946291875,0,0,4.8637,4.8637,14.25111,14.25111,74.1394768230136,0.0611624717449964
2008,95,NaN,-1.08488491919978,0.479166666666667,1.59146849268463,0.479166666666667,0.506583573484855,NaN,15.6504048707917,0.104166666666667,NaN,104.422113047917,0.0416666666666667,NaN,318.831193361979,0.0208333333333333,7.26946145833333,7.26946145833333,0,38.4690020833333,7.43459677083333,7.43459677083333,0,0,-2.5272,-2.5272,15.472135,15.472135,44.2966140038501,0.100265404806414
2008,96,-1.068955056,-1.0592374888064,0.0625,1.61180696878954,0.0625,0.552569479983131,NaN,10.521533027375,0.0208333333333333,98.07334738125,98.07334738125,0,313.2567143375,313.2567143375,0,11.65361875,11.65361875,0,19.6711166666667,11.959254375,11.959254375,0,0,3.2085,3.2085,19.419111,19.419111,97.9390024868971,0.0406928271750055
2008,97,-0.9469821888,-0.918225968384971,0.166666666666667,1.46734820116172,0.166666666666667,0.549122232776752,13.7788029771458,13.7788029771458,0,90.2521747395833,90.2521747395833,0,NaN,322.56927045,0.0208333333333333,12.80699375,12.80699375,0,18.2145625,12.537110625,12.537110625,0,0,7.543,7.543,18.63037,18.63037,72.9316569572914,0.0509279318508259
2008,98,NaN,-1.05459070100214,0.1875,1.59238531037737,0.1875,0.53779460937523,NaN,12.6480738975,0.0416666666666667,93.1605683333333,93.1605683333333,0,293.354191514583,293.354191514583,0,13.2651166666667,13.2651166666667,0,18.5978270833333,12.975186125,12.975186125,0,0,5.408,5.408,19.10048,19.10048,104.18579999788,0.0395271241991245
2008,99,NaN,-0.979019287754342,0.25,1.47622395305408,0.25,0.497204665299738,NaN,12.0051778404064,0.0416666666666667,105.406442875,105.406442875,0,338.16629831,338.16629831,0,12.1535104166667,12.1535104166667,0,17.4653583333333,12.4370135416667,12.4370135416667,0,0,3.5229,3.5229,20.005547,20.005547,83.6374247250619,0.0489312242325793
2008,100,NaN,-1.06362511425065,0.208333333333333,1.52887113311691,0.208333333333333,0.465246018866255,NaN,12.1601446708616,0.270833333333333,NaN,87.5661198101537,0.0833333333333333,NaN,207.853274922917,0.0208333333333333,9.87007416666667,9.87007416666667,0,41.6567895833333,8.318662625,8.318662625,0,0.6635,-0.27354,-0.27354,15.718849,15.718849,123.307209523154,0.0335530995687861
2008,101,NaN,-1.52721526291214,0.208333333333333,1.90204133308836,0.208333333333333,0.374826070176222,NaN,21.5053891478155,0.0416666666666667,131.435863483333,131.435863483333,0,NaN,305.741843229167,0.0416666666666667,4.48566458333333,4.48566458333333,0,43.116,5.09195670833333,5.09195670833333,0,0,1.0355,1.0355,8.984321,8.984321,NaN,NaN
2008,102,NaN,-1.45511008548413,0.333333333333333,1.83162493811009,0.333333333333333,0.37651485262596,NaN,12.4695229797168,0.145833333333333,NaN,147.748327576647,0.104166666666667,NaN,349.662412994792,0.0625,3.71298083333333,3.71298083333333,0,40.20640625,5.37410983333333,5.37410983333333,0,0,-1.4637,-1.4637,10.45989,10.45989,NaN,NaN
2008,103,NaN,-1.0509859866296,0.604166666666667,1.4660577494503,0.604166666666667,0.415071762820697,NaN,12.2397377343542,0.125,NaN,119.084247544694,0.0833333333333333,NaN,320.540620703125,0.0625,4.60982020833333,4.60982020833333,0,47.27143125,5.45780379166667,5.45780379166667,0,0,-1.9051,-1.9051,11.306748,11.306748,36.9729940973774,0.116158040334314
2008,104,NaN,-0.942659852300849,0.291666666666667,1.44407434729476,0.291666666666667,0.501414494993914,NaN,8.13977888808363,0.104166666666667,NaN,111.248174960295,0.0416666666666667,NaN,345.427068003472,0.0625,7.47901375,7.47901375,0,35.4867958333333,8.02844602083333,8.02844602083333,0,0,-1.6254,-1.6254,16.918782,16.918782,72.649299737169,0.0589299118122781
2008,105,-0.7185984336,-0.7185984336,0,1.40288727410979,0,0.684288840509792,NaN,10.6663966261042,0.0416666666666667,106.309136583333,106.309136583333,0,NaN,349.235492803819,0.0625,13.9529333333333,13.9529333333333,0,18.0127041666667,14.1430129375,14.1430129375,0,0,6.1053,6.1053,22.439711,22.439711,103.512720029505,0.0323894261570601
2008,106,-0.30094912368,-0.30094912368,0,1.09926011542759,0,0.798310991747587,NaN,11.1957422784167,0.0208333333333333,103.687789479167,103.687789479167,0,NaN,354.377068151042,0.0833333333333333,17.22435,17.22435,0,11.9685916666667,18.6439837708333,18.6439837708333,0,0,9.4787,9.4787,29.660771,29.660771,122.012185278635,0.022623114515366
2008,107,-0.524763027144,-0.504727327354345,0.0416666666666667,1.29371400230995,0.0416666666666667,0.788986674955607,NaN,10.7229963143125,0.0416666666666667,112.807255839583,112.807255839583,0,NaN,347.391635180556,0.0416666666666667,15.9418395833333,15.9418395833333,0,9.15011041666667,17.0946284791667,17.0946284791667,0,0,5.9172,5.9172,25.022915,25.022915,127.388141032652,0.024369551562804
2008,108,NaN,-0.904095502210987,0.729166666666667,1.33206293775403,0.729166666666667,0.427967435543042,NaN,30.0653409024581,0.3125,NaN,40.6081255423115,0.208333333333333,NaN,205.879049340278,0.0625,2.287203125,2.287203125,0,67.93226875,2.4733135,2.4733135,0,4.7551,-1.3611,-1.3611,7.267551,7.267551,NaN,NaN
2008,109,NaN,-0.335010829374282,0.291666666666667,0.956117070160682,0.291666666666667,0.621106240786401,42.54649139375,42.54649139375,0,74.47037060625,74.47037060625,0,NaN,353.915172041667,0.0625,9.420166875,9.420166875,0,25.25579375,10.5549480833333,10.5549480833333,0,0,-1.2729,-1.2729,20.752242,20.752242,NaN,NaN
2008,110,-0.2726878176,-0.271814053622462,0.125,1.05498551399973,0.125,0.783171460377265,25.76469385625,25.76469385625,0,62.88075906875,62.88075906875,0,NaN,253.311564895833,0.0416666666666667,15.4075333333333,15.4075333333333,0,9.79849583333333,16.81059475,16.81059475,0,0,7.251,7.251,24.89316,24.89316,NaN,NaN
2008,111,-0.5343174504,-0.502674761836402,0.0833333333333333,1.29736372137082,0.0833333333333333,0.794688959534418,20.7889855697917,20.7889855697917,0,101.39743970625,101.39743970625,0,NaN,360.150647170833,0.0208333333333333,15.9829083333333,15.9829083333333,0,8.8921625,17.0321126875,17.0321126875,0,0,9.6946,9.6946,24.685408,24.685408,69.6275512888978,0.0431700526425645
2008,112,NaN,-0.623843206026185,0.25,1.3704089156016,0.25,0.746565709575414,NaN,16.69219399125,0.0208333333333333,NaN,103.994907572153,0.0208333333333333,359.463625008333,359.463625008333,0,14.37180625,14.37180625,0,10.02249375,15.5593649791667,15.5593649791667,0,0,4.8786,4.8786,23.404142,23.404142,75.5856333016868,0.0399290871284688
2008,113,NaN,-0.562704053805481,0.4375,1.31752228448191,0.4375,0.754818230676432,NaN,15.1274062879286,0.0416666666666667,NaN,111.464208551786,0.0416666666666667,354.363313579167,354.363313579167,0,14.66391875,14.66391875,0,10.7707041666667,16.4788545,16.4788545,0,0,2.0007,2.0007,27.515123,27.515123,88.57971206007,0.0351866203855794
2008,114,NaN,-0.514396150911225,0.291666666666667,1.29021328254694,0.291666666666667,0.775817131635712,NaN,17.0567714601934,0.0625,NaN,93.3483645268913,0.0416666666666667,325.316327651042,325.316327651042,0,15.46261875,15.46261875,0,18.9432854166667,16.3575167291667,16.3575167291667,0,0,1.3158,1.3158,26.238548,26.238548,100.188479705248,0.0451046933017242
2008,115,-0.5562297756,-0.529268072160246,0.0625,1.33403174483149,0.0625,0.804763672671249,14.9484908709583,14.9484908709583,0,106.113147585417,106.113147585417,0,349.977235617708,349.977235617708,0,16.6209583333333,16.6209583333333,0,13.11746875,17.1464469375,17.1464469375,0,0,10.456,10.456,26.352426,26.352426,92.4250337022351,0.0363695004982897
2008,116,NaN,-1.19642978724427,0.229166666666667,1.83104009817967,0.229166666666667,0.634610310935399,14.688739085625,14.688739085625,0,118.271650206458,118.271650206458,0,363.3449044075,363.3449044075,0,10.5662708333333,10.5662708333333,0,9.03988333333333,11.9865644375,11.9865644375,0,0,5.1033,5.1033,17.874753,17.874753,82.9838347231635,0.0498472871994452
2008,117,NaN,-0.600627301159533,0.291666666666667,1.25732705762588,0.291666666666667,0.656699756466346,NaN,11.8503669204213,0.0416666666666667,NaN,114.983902690731,0.0416666666666667,351.711383664583,351.711383664583,0,11.37284375,11.37284375,0,13.6995333333333,12.74535125,12.74535125,0,0,1.0742,1.0742,20.054056,20.054056,89.1484622028909,0.0339248801080852
2008,118,NaN,-1.17150554050176,0.3125,1.68186140087419,0.3125,0.51035586037243,NaN,9.39254423186429,0.125,NaN,120.307835511327,0.104166666666667,360.109542354167,360.109542354167,0,6.02840916666667,6.02840916666667,0,32.2038166666667,7.3423574375,7.3423574375,0,0,-2.4715,-2.4715,13.648603,13.648603,71.818331402298,0.0586017435032116
2008,119,-0.9456152328,-0.9456152328,0,1.61448903898532,0,0.668873806185321,NaN,10.7343395700506,0.0416666666666667,119.132393572917,119.132393572917,0,NaN,369.628770839583,0.0208333333333333,12.1710104166667,12.1710104166667,0,14.94514375,13.2188505416667,13.2188505416667,0,0,3.2908,3.2908,21.920395,21.920395,116.108265225648,0.0348661375317055
2008,120,-0.586271088,-0.535605729093228,0.104166666666667,1.30316986297019,0.104166666666667,0.767564133876961,11.1652089549167,11.1652089549167,0,75.1504028125,75.1504028125,0,275.675788308333,275.675788308333,0,16.1719583333333,16.1719583333333,0,8.66766666666667,17.7780668125,17.7780668125,0,0,8.5303,8.5303,26.703794,26.703794,129.996117338969,0.023489976682314
2008,121,NaN,-0.230488230380246,0.125,1.00611918078189,0.125,0.775630950401645,10.3153162466667,10.3153162466667,0,NaN,126.947787179464,0.0208333333333333,NaN,351.235572907292,0.0208333333333333,17.9472979166667,17.9472979166667,0,9.0328375,19.3324882916667,19.3324882916667,0,0,9.5423,9.5423,27.674341,27.674341,122.985175465884,0.0208754428845636
2008,122,-1.0219318128,-0.993165534317545,0.145833333333333,1.57440972972457,0.145833333333333,0.58124419540702,NaN,12.4809719682083,0.0208333333333333,NaN,145.643707666758,0.0416666666666667,NaN,361.88052086875,0.0208333333333333,11.6931333333333,11.6931333333333,0,13.8127958333333,12.3604980833333,12.3604980833333,0,0,3.3889,3.3889,17.58253,17.58253,93.4967207481867,0.0379328267493752
2008,123,NaN,-1.40591714451529,0.270833333333333,1.84409276846603,0.270833333333333,0.438175623950742,NaN,10.7703751343812,0.0416666666666667,NaN,148.085504859555,0.0208333333333333,NaN,373.677362014583,0.0208333333333333,6.82986020833333,6.82986020833333,0,14.8337416666667,8.89774164583333,8.89774164583333,0,0,-0.42828,-0.42828,13.925616,13.925616,82.0709773623912,0.0546812740583084
2008,124,-1.023683184,-0.992058165766738,0.1875,1.47667289061744,0.1875,0.484614724850703,NaN,9.42839405250967,0.104166666666667,124.376782741667,124.376782741667,0,NaN,368.026962369792,0.0416666666666667,9.34325708333333,9.34325708333333,0,29.1755541666667,10.2344447708333,10.2344447708333,0,0,-0.63181,-0.63181,20.038055,20.038055,79.5896702291739,0.0507074152753084
2008,125,-0.65635396632,-0.583849060735958,0.229166666666667,1.21670975119226,0.229166666666667,0.632860690456298,NaN,9.87567528738682,0.0833333333333333,118.01141231875,118.01141231875,0,NaN,337.621403485417,0.0208333333333333,16.4780854166667,16.4780854166667,0,19.3917979166667,16.3669129583333,16.3669129583333,0,0,8.3557,8.3557,26.683801,26.683801,119.695781756937,0.0251863863558556
2008,126,NaN,-0.24314416462878,0.395833333333333,0.864732385878224,0.395833333333333,0.621588221249443,NaN,12.5483740355286,0.25,NaN,64.7695620770833,0.0416666666666667,NaN,199.34404040625,0.0416666666666667,16.2736895833333,16.2736895833333,0,52.052125,9.79310766666667,9.79310766666667,0,0,7.1305,7.1305,19.578716,19.578716,53.6757156740281,0.0443703959058313
2008,127,NaN,-0.5596113699768,0.354166666666667,1.17431206310228,0.354166666666667,0.614700693125475,NaN,16.0883409614357,0.0833333333333333,NaN,110.310389778038,0.0208333333333333,NaN,308.818479533333,0.0208333333333333,16.2474645833333,16.2474645833333,0,33.5962125,13.7329955625,13.7329955625,0,0,8.6125,8.6125,22.650581,22.650581,91.9004066413965,0.0325609964943632
2008,128,NaN,-0.716394166536868,0.208333333333333,1.31961723511836,0.208333333333333,0.603223068581493,NaN,14.1066362230204,0.0416666666666667,NaN,144.137041161,0.0208333333333333,NaN,357.745103984375,0.0416666666666667,15.7564333333333,15.7564333333333,0,31.5722229166667,13.3767263958333,13.3767263958333,0,0,7.604,7.604,24.359376,24.359376,69.2376246063418,0.0473762469842302
2008,129,-0.8379676152,-0.732751213981664,0.354166666666667,1.35794301575405,0.354166666666667,0.625191801772389,NaN,16.5507186970597,0.0416666666666667,123.73950829375,123.73950829375,0,NaN,331.650788307292,0.0416666666666667,15.7760125,15.7760125,0,23.41598125,14.9726847916667,14.9726847916667,0,0,6.8427,6.8427,24.68146,24.68146,80.807368327466,0.0406455537203932
2008,130,-0.88479481896,-0.801108083426296,0.270833333333333,1.47748345087521,0.270833333333333,0.676375367448918,NaN,10.8226154666667,0.0625,116.71033021875,116.71033021875,0,NaN,307.639510052083,0.0416666666666667,16.9266979166667,16.9266979166667,0,15.5875083333333,17.3048715416667,17.3048715416667,0,0,5.6628,5.6628,25.705581,25.705581,124.191016442875,0.0286127439913838
2008,131,NaN,-0.747652880295469,0.270833333333333,1.43276927843135,0.270833333333333,0.685116398135885,NaN,12.7936222999877,0.125,NaN,129.365414357524,0.104166666666667,NaN,361.581580807292,0.0416666666666667,16.3336958333333,16.3336958333333,0,15.7218208333333,16.2827575416667,16.2827575416667,0,0,7.6454,7.6454,22.832156,22.832156,104.346436966738,0.0303431299526664
2008,132,-0.8428778352,-0.8428778352,0,1.52118456012614,0,0.678306724926141,NaN,11.1816925881597,0.0416666666666667,127.630081303542,127.630081303542,0,NaN,354.211786015625,0.0416666666666667,14.8202104166667,14.8202104166667,0,26.0280395833333,14.6885845625,14.6885845625,0,0,4.0041,4.0041,26.505761,26.505761,107.82969345827,0.0380617561482002
2008,133,-0.277605642312,-0.275418118872,0.0208333333333333,1.14483962923572,0.0208333333333333,0.869421510363718,NaN,11.8716582357292,0.0208333333333333,NaN,132.539415086111,0.0208333333333333,NaN,380.854713446181,0.0625,18.8312708333333,18.8312708333333,0,10.7918958333333,20.43095275,20.43095275,0,0,11.904,11.904,30.743178,30.743178,124.466181266498,0.0225741989145613
2008,134,NaN,-0.563653584821153,0.208333333333333,1.47380435756136,0.208333333333333,0.910150772740208,NaN,10.2246556880087,0.166666666666667,NaN,129.014751647421,0.125,NaN,330.243005416667,0.0416666666666667,16.63868125,16.63868125,0,14.5948229166667,17.0277270416667,17.0277270416667,0,0,7.9828,7.9828,24.563848,24.563848,139.02039988767,0.0221932994950543
2008,135,NaN,-0.955618457904889,0.416666666666667,1.68547596845347,0.416666666666667,0.729857510548584,NaN,32.5285004004872,0.1875,NaN,48.8640987932064,0.125,NaN,170.339222588542,0.0416666666666667,8.4884375,8.4884375,0,71.30886875,3.357854,3.357854,0,1.10583,5.7202,5.7202,6.181965,6.181965,NaN,NaN
2008,136,NaN,-0.479922145288969,1,1.31345903604076,1,0.833536890751787,NaN,20.7034021926265,0.75,NaN,14.568725751204,0.666666666666667,NaN,72.0628931736111,0.0833333333333333,9.13525833333333,9.13525833333333,0,89.204375,1.23380904166667,1.23380904166667,0,15.92409,5.6471,5.6471,4.708805,4.708805,NaN,NaN
2008,137,NaN,-0.507882280472974,0.770833333333333,1.49601912022329,0.770833333333333,0.98813683975032,NaN,45.2360391302546,0.479166666666667,NaN,83.8291721751947,0.458333333333333,NaN,320.407020390625,0.0416666666666667,10.7590270833333,10.7590270833333,0,59.430375,6.22071554166667,6.22071554166667,0,0,4.9301,4.9301,13.185998,13.185998,NaN,NaN
2008,138,NaN,-0.146500531149869,0.645833333333333,1.326009185878,0.645833333333333,1.17950865472813,NaN,49.8864622343774,0.291666666666667,NaN,48.9074913355449,0.208333333333333,NaN,239.741607291667,0.0416666666666667,13.02990625,13.02990625,0,59.5693354166667,6.55270220833333,6.55270220833333,0,1.32699,8.4439,8.4439,12.540734,12.540734,NaN,NaN
2008,139,0.44470014768,0.525194234055126,0.291666666666667,1.00203776023175,0.291666666666667,1.52723199428688,NaN,43.0262874119348,0.0625,92.890374501125,92.890374501125,0,NaN,365.853401692708,0.0625,17.8020458333333,17.8020458333333,0,39.4353770833333,15.3766544791667,15.3766544791667,0,0,7.0714,7.0714,29.404385,29.404385,NaN,NaN
2008,140,NaN,0.857753519827425,0.25,1.03622538708101,0.25,1.89397890690843,NaN,37.2084299678736,0.0208333333333333,90.29649955625,90.29649955625,0,NaN,365.221029192708,0.0416666666666667,22.3815208333333,22.3815208333333,0,18.5104916666667,23.6394414166667,23.6394414166667,0,0,14.473,14.473,36.329108,36.329108,35.7246033701984,0.0475709622620756
2008,141,NaN,0.446819952600272,0.604166666666667,1.58376379094652,0.604166666666667,2.03058374354679,NaN,31.0307311595169,0.3125,NaN,101.798878358997,0.229166666666667,NaN,358.427172291667,0.0416666666666667,22.708375,22.708375,0,24.2814416666667,21.8513926041667,21.8513926041667,0,0,15.613,15.613,33.661771,33.661771,NaN,NaN
2008,142,NaN,1.53026438477922,0.104166666666667,0.410613860530837,0.104166666666667,1.94087824531006,NaN,26.4482995498172,0.0625,NaN,144.373935729861,0.0833333333333333,NaN,351.096628203125,0.0416666666666667,22.2967083333333,22.2967083333333,0,28.5374104166667,21.6528933125,21.6528933125,0,0,13.836,13.836,35.387246,35.387246,57.5401763215147,0.0337590600851215
2008,143,NaN,-0.808299013528917,0.354166666666667,2.14543690423949,0.354166666666667,1.33713789071057,NaN,28.3269214871801,0.1875,NaN,103.399425640308,0.104166666666667,NaN,264.450587447917,0.0416666666666667,13.1070354166667,13.1070354166667,0,43.3927,9.23390822916667,9.23390822916667,0,0.33175,6.9013,6.9013,17.444229,17.444229,55.2413388984908,0.0944355482580918
2008,144,NaN,-0.497955205305882,0.354166666666667,1.64728451870246,0.354166666666667,1.14932931339658,NaN,65.3567424335668,0.3125,NaN,17.9722259342898,0.125,140.273314166667,140.273314166667,0,9.83204166666667,9.83204166666667,0,57.5227479166667,5.3504845625,5.3504845625,0,5.30802,6.2508,6.2508,8.680412,8.680412,NaN,NaN
2008,145,-0.7038754632,-0.651626203337931,0.208333333333333,2.08121699786006,0.208333333333333,1.42959079452213,46.402567435125,46.402567435125,0,119.3901060525,119.3901060525,0,373.1143355,373.1143355,0,14.2149333333333,14.2149333333333,0,41.3923375,11.0332892916667,11.0332892916667,0,0,5.3548,5.3548,21.329025,21.329025,NaN,NaN
2008,146,NaN,-0.182570085569218,0.395833333333333,1.92049701003829,0.395833333333333,1.73792692446907,33.2142842127292,33.2142842127292,0,124.715762937917,124.715762937917,0,383.304042791667,383.304042791667,0,18.8861145833333,18.8861145833333,0,20.5359395833333,19.1144018333333,19.1144018333333,0,0,9.6285,9.6285,30.753345,30.753345,NaN,NaN
2008,147,-0.5048783352,-0.362562420788345,0.354166666666667,2.16992402999339,0.354166666666667,1.80736160920505,26.8272855214583,26.8272855214583,0,139.850458220833,139.850458220833,0,386.081906958333,386.081906958333,0,19.12738125,19.12738125,0,16.8041479166667,19.9109442083333,19.9109442083333,0,0,9.9603,9.9603,30.837955,30.837955,87.9583755008975,0.0456628212092307
2008,148,NaN,-0.211478362032011,0.416666666666667,2.02841074794575,0.416666666666667,1.81693238591374,NaN,23.263039225399,0.0833333333333333,NaN,129.318618859167,0.0625,384.9234796875,384.9234796875,0,18.3777958333333,18.3777958333333,0,21.3206645833333,18.6497087083333,18.6497087083333,0,0,6.9282,6.9282,33.115745,33.115745,91.5598690865575,0.0433466717217333
2008,149,NaN,0.93170938830689,0.166666666666667,0.759600101707576,0.166666666666667,1.69130949001447,NaN,23.0916902355428,0.395833333333333,NaN,70.3717519244162,0.166666666666667,NaN,221.497788864583,0.0208333333333333,17.4064583333333,17.4064583333333,0,75.5961270833333,5.37735385416667,5.37735385416667,0,5.75036,12.417,12.417,13.433696,13.433696,25.7661359129705,0.10399269852145
2008,150,NaN,0.821717787946011,0.1875,0.988623831582184,0.1875,1.81034161952819,NaN,68.615464461939,0.145833333333333,105.391474990833,105.391474990833,0,369.376820503083,369.376820503083,0,21.8689166666667,21.8689166666667,0,37.3960354166667,19.051089375,19.051089375,0,0,14.223,14.223,36.553677,36.553677,NaN,NaN
2008,151,NaN,-0.338746897222126,0.375,1.95794543414794,0.375,1.61919853692582,37.0974580060417,37.0974580060417,0,112.368123845833,112.368123845833,0,389.592023512708,389.592023512708,0,20.8768333333333,20.8768333333333,0,14.7411270833333,22.8640853958333,22.8640853958333,0,0,10.952,10.952,36.511947,36.511947,NaN,NaN
2008,152,NaN,-0.0492781681990716,0.416666666666667,1.60914662592739,0.416666666666667,1.55986845772832,NaN,28.1451393665625,0.0416666666666667,NaN,102.007695071927,0.0208333333333333,379.729249962917,379.729249962917,0,22.5032916666667,22.5032916666667,0,10.8811958333333,26.3226320208333,26.3226320208333,0,0,13.267,13.267,42.359921,42.359921,79.959919631469,0.0358899303654229
2008,153,NaN,0.0465568875157773,0.145833333333333,1.46416386884605,0.145833333333333,1.51072075636183,25.5847503439583,25.5847503439583,0,103.520305789583,103.520305789583,0,386.222385791667,386.222385791667,0,24.0356041666667,24.0356041666667,0,9.07538125,29.3181640416667,29.3181640416667,0,0,10.864,10.864,45.173447,45.173447,100.338340850303,0.0284403573445212
2008,154,NaN,0.210055447641389,0.125,1.22936750667873,0.125,1.43942295432012,20.5629485691667,20.5629485691667,0,NaN,112.746329137569,0.0208333333333333,NaN,362.525767966667,0.0208333333333333,25.0864166666667,25.0864166666667,0,10.7371354166667,30.2448312708333,30.2448312708333,0,0,14.334,14.334,44.166238,44.166238,107.157068591817,0.0226869630359898
2008,155,NaN,-0.000361823563636373,0.0416666666666667,1.26533551000932,0.0416666666666667,1.26497368644569,19.4906022889583,19.4906022889583,0,NaN,121.349947050883,0.0208333333333333,379.8267004625,379.8267004625,0,23.4836041666667,23.4836041666667,0,12.8967791666667,26.1122573541667,26.1122573541667,0,0,16.834,16.834,39.36628,39.36628,85.6852646362223,0.0293886278101728
2008,156,NaN,0.422789427885714,0.0416666666666667,0.709602474234989,0.0416666666666667,1.1323919021207,NaN,16.8307401071131,0.0416666666666667,144.683290029167,144.683290029167,0,369.90131168125,369.90131168125,0,22.7263541666667,22.7263541666667,0,10.2619270833333,25.7530657708333,25.7530657708333,0,0,13.301,13.301,35.028579,35.028579,94.4008810311942,0.0236551128915232
2008,157,-1.073866248,-1.073866248,0,1.94432433293486,0,0.87045808493486,NaN,16.0590782110127,0.0625,NaN,156.3310725,0.125,NaN,369.900482388542,0.0208333333333333,16.1184791666667,16.1184791666667,0,28.1803895833333,13.5163370625,13.5163370625,0,0,11.459,11.459,21.456561,21.456561,82.7265969035645,0.0488417819596874
2008,158,NaN,-0.477685073357143,0.104166666666667,1.41782514625709,0.104166666666667,0.940140072899945,NaN,16.1362996924769,0.0416666666666667,NaN,131.955475417736,0.0208333333333333,386.303570191667,386.303570191667,0,19.53321875,19.53321875,0,25.3495895833333,19.2837111875,19.2837111875,0,0,9.0311,9.0311,32.560627,32.560627,92.6525209407888,0.0341131975699685
2008,159,0.2419362648,0.2419362648,0,0.807761444978296,0,1.0496977097783,13.0505901177708,13.0505901177708,0,134.065495162458,134.065495162458,0,381.133509365,381.133509365,0,24.5768125,24.5768125,0,12.8241479166667,28.5446520416667,28.5446520416667,0,0,15.162,15.162,42.442187,42.442187,92.5933700447443,0.0167503846479826
2008,160,NaN,-0.199649710530524,0.208333333333333,1.15950663596646,0.208333333333333,0.95985692543594,NaN,15.0701993929078,0.0416666666666667,NaN,132.485399154039,0.0208333333333333,374.542957988958,374.542957988958,0,22.7797708333333,22.7797708333333,0,17.5056458333333,24.3007153333333,24.3007153333333,0,0,13.454,13.454,37.617429,37.617429,93.4487798761134,0.0257134520327246
2008,161,NaN,-0.350310270766658,0.375,1.18327586147794,0.375,0.832965590711286,NaN,16.032617096606,0.3125,NaN,123.616553496232,0.1875,381.4268327,381.4268327,0,19.2296666666667,19.2296666666667,0,29.4759479166667,18.2002958958333,18.2002958958333,0,0,10.697,10.697,35.403514,35.403514,75.3512307861143,0.0417134723669821
