"Year","DoY","NEE","NEE_f","NEE_fqc","GPP_f","GPP_fqc","Reco_f","LE","LE_f","LE_fqc","H","H_f","H_fqc","Rg","Rg_f","Rg_fqc","Tair","Tair_f","Tair_fqc","rH","VPD","VPD_f","VPD_fqc","P","Tmin","Tmin_f","VPDmax","VPDmax_f"
2018,133,NA,-0.9994586856089,0.208333333333333,3.00426096948313,0.208333333333333,2.00480228387423,NA,32.9064987960667,0.1875,NA,92.633527083716,0.0625,328.048285558125,328.048285558125,0,20.8271551291667,20.8271551291667,0,49.412630729375,16.4641537283053,16.4641537283053,0,0,10.4771345,10.4771345,35.1790759313349,35.1790759313349
2018,134,NA,0.10863873726336,0.1875,1.96483749731657,0.1875,2.07347623457993,NA,30.7541744174108,0.104166666666667,NA,92.3079474997997,0.145833333333333,325.740773742146,325.740773742146,0,21.7467864933333,21.7467864933333,0,47.3998102433333,18.4532666944022,18.4532666944022,0,0,10.72711833,10.72711833,43.9002637949354,43.9002637949354
2018,135,NA,-0.739847127814666,0.291666666666667,2.83726438725566,0.291666666666667,2.09741725944099,NA,24.8034434478525,0.145833333333333,NA,96.8748436985594,0.270833333333333,328.174197587708,328.174197587708,0,22.3097883675,22.3097883675,0,45.4680861458333,20.1052545621073,20.1052545621073,0,0,10.74645667,10.74645667,45.6673496964276,45.6673496964276
2018,136,-0.65605789242,-0.635387233701687,0.0208333333333333,2.44421916849473,0.0208333333333333,1.80883193479305,NA,17.5668305974253,0.0208333333333333,NA,94.7366400063146,0.0208333333333333,297.187133632979,297.187133632979,0,21.405019444375,21.405019444375,0,52.1447915972917,13.4995404490003,13.4995404490003,0,0,15.19299833,15.19299833,26.7446623578773,26.7446623578773
2018,137,NA,-0.559704222426593,0.0833333333333333,2.26837171930878,0.0833333333333333,1.70866749688219,NA,19.2972072725252,0.104166666666667,NA,96.1206870572081,0.0833333333333333,311.152052430667,311.152052430667,0,20.563895625,20.563895625,0,54.5530617360417,13.1637991106735,13.1637991106735,0,0,12.88124167,12.88124167,28.8733048873448,28.8733048873448
2018,138,NA,-1.1824108241964,0.0833333333333333,2.49207342188905,0.0833333333333333,1.30966259769265,NA,13.4395233286237,0.145833333333333,NA,88.3497850261345,0.0625,258.553334149437,258.553334149437,0,17.33865180625,17.33865180625,0,65.0583760760417,7.44643195882655,7.44643195882655,0,0,11.34599667,11.34599667,13.5196404831951,13.5196404831951
2018,139,NA,-1.174660825405,0.166666666666667,2.69188582929691,0.166666666666667,1.51722500389191,NA,18.5467962944984,0.104166666666667,NA,92.0827983567954,0.104166666666667,278.613749163958,278.613749163958,0,19.24581517375,19.24581517375,0,53.18632361125,11.7725377825549,11.7725377825549,0,0,10.48343167,10.48343167,21.9880646748511,21.9880646748511
2018,140,NA,-0.98631880970172,0.0833333333333333,2.56513792919515,0.0833333333333333,1.57881911949343,NA,13.7429678699961,0.1875,NA,86.7830174949593,0.0416666666666667,244.725495784792,244.725495784792,0,19.9769703475,19.9769703475,0,51.3285753470833,12.7737099071424,12.7737099071424,0,0,13.47575167,13.47575167,24.2226711543579,24.2226711543579
2018,141,NA,-1.5275529947444,0.145833333333333,3.17884339387662,0.145833333333333,1.65129039913222,NA,16.8804646237388,0.166666666666667,NA,115.948260585135,0.104166666666667,332.691305943479,332.691305943479,0,20.686028750625,20.686028750625,0,47.2286258333333,15.3180847332471,15.3180847332471,0,0,11.10030667,11.10030667,30.6020867318795,30.6020867318795
2018,142,NA,-1.52505552427454,0.104166666666667,3.36189179535149,0.104166666666667,1.83683627107695,NA,17.6812729027444,0.166666666666667,NA,111.335185554027,0.104166666666667,333.370707075208,333.370707075208,0,22.4631914583333,22.4631914583333,0,47.6633931589583,18.2584277461772,18.2584277461772,0,0,11.34363833,11.34363833,37.8039023261941,37.8039023261941
2018,143,NA,-0.643007939589336,0.166666666666667,2.65798595480763,0.166666666666667,2.01497801521829,NA,18.215735106342,0.125,NA,100.939474040806,0.125,301.514657097438,301.514657097438,0,24.7674424654167,24.7674424654167,0,39.23866958375,21.6206375847648,21.6206375847648,0,0,16.42248667,16.42248667,43.1328067999296,43.1328067999296
2018,144,NA,-1.17812020540573,0.166666666666667,3.0944288472629,0.166666666666667,1.91630864185717,NA,16.914239139299,0.25,NA,99.0586288641501,0.125,319.724208350354,319.724208350354,0,24.1514772570833,24.1514772570833,0,42.3346409372917,20.5352794985319,20.5352794985319,0,0,13.77677167,13.77677167,41.5907243174925,41.5907243174925
2018,145,NA,-0.567398542952689,0.0833333333333333,2.14194966739945,0.0833333333333333,1.57455112444676,NA,15.1756168213227,0.0833333333333333,NA,54.609568768054,0.0416666666666667,195.608544025833,195.608544025833,0,20.91101559,20.91101559,0,42.4071194445833,15.3521068069534,15.3521068069534,0,0,13.13583,13.13583,27.989121435294,27.989121435294
2018,146,NA,-1.59286326331662,0.0625,3.1210195700863,0.0625,1.52815630676968,NA,17.8410659692362,0.145833333333333,NA,111.836893138137,0.0833333333333333,344.778809755417,344.778809755417,0,19.743284788125,19.743284788125,0,37.1390300347917,16.5415151141857,16.5415151141857,0,0,10.07172967,10.07172967,31.1058318114706,31.1058318114706
2018,147,NA,-1.47169913747407,0.0833333333333333,3.14112770545715,0.0833333333333333,1.66942856798308,NA,14.3789653795451,0.125,NA,116.034504275453,0.0208333333333333,343.474235636521,343.474235636521,0,20.2302170214583,20.2302170214583,0,41.6056378122917,16.7369709440666,16.7369709440666,0,0,9.27485,9.27485,34.5769399996313,34.5769399996313
2018,148,NA,-1.68807110521877,0.145833333333333,3.59335753600825,0.145833333333333,1.90528643078948,NA,17.2901410019765,0.0833333333333333,NA,113.028372257257,0.104166666666667,347.265851615,347.265851615,0,22.102393576875,22.102393576875,0,38.06874388875,20.000379315307,20.000379315307,0,0,10.88324167,10.88324167,41.4529621580059,41.4529621580059
2018,149,NA,-1.37014370474634,0.0416666666666667,2.61498400673058,0.0416666666666667,1.24484030198424,NA,12.2212460275243,0.104166666666667,NA,95.2517989647127,0.0416666666666667,282.539438810354,282.539438810354,0,17.4070296667917,17.4070296667917,0,38.7303067016667,13.7570790442158,13.7570790442158,0,0,9.061609,9.061609,26.7939007741609,26.7939007741609
2018,150,NA,-1.93307683825157,0.166666666666667,2.9456677167897,0.166666666666667,1.01259087853813,NA,12.0180742001855,0.145833333333333,NA,115.554424233908,0.0416666666666667,333.39770654625,333.39770654625,0,15.6668884620208,15.6668884620208,0,38.6351723610417,12.8848568689118,12.8848568689118,0,0,4.971278833,4.971278833,24.6341073401559,24.6341073401559
2018,151,NA,-0.783313275183791,0.145833333333333,1.70382288217605,0.145833333333333,0.920509606992262,NA,11.9227700938851,0.229166666666667,NA,57.9287685493613,0.104166666666667,181.872183055208,181.872183055208,0,15.9860169306667,15.9860169306667,0,42.36004979125,11.3962020327881,11.3962020327881,0,0,7.810782833,7.810782833,19.1337107068729,19.1337107068729
2018,152,NA,-1.98926157474991,0.0416666666666667,2.92366756952073,0.0416666666666667,0.934405994770828,NA,13.1268299460256,0.229166666666667,NA,124.277977522025,0.0416666666666667,357.495897348896,357.495897348896,0,17.2512703894375,17.2512703894375,0,37.90392260375,13.896837467942,13.896837467942,0,0,8.051772167,8.051772167,25.6668801359343,25.6668801359343
2018,153,NA,-2.05297170272884,0.25,3.12799559636344,0.25,1.0750238936346,NA,13.3168366171397,0.1875,NA,110.29464621855,0.104166666666667,341.651678874312,341.651678874312,0,19.996185542375,19.996185542375,0,40.2101522225,17.0020214367521,17.0020214367521,0,0,9.284003167,9.284003167,33.3767719230254,33.3767719230254
2018,154,NA,-1.46457329399624,0.104166666666667,2.57162537158385,0.104166666666667,1.10705207758761,NA,13.5739524025363,0.229166666666667,NA,99.4970820051986,0.0833333333333333,278.051399281938,278.051399281938,0,21.5813872325,21.5813872325,0,40.7549761464583,18.6022010777305,18.6022010777305,0,0,10.0436705,10.0436705,40.053443949576,40.053443949576
2018,155,NA,-2.23665088175345,0.0416666666666667,3.06449729543494,0.0416666666666667,0.827846413681488,NA,12.6782863981506,0.125,NA,133.455651934064,0.0416666666666667,354.682921430208,354.682921430208,0,19.1416184022917,19.1416184022917,0,31.124907186875,16.2753213520713,16.2753213520713,0,0,13.81699167,13.81699167,25.4875893829088,25.4875893829088
2018,156,NA,-1.88617502806953,0.145833333333333,2.66037800491263,0.145833333333333,0.774202976843098,NA,10.8258647044342,0.208333333333333,NA,124.919103395446,0.0833333333333333,348.387954499896,348.387954499896,0,18.8542069024375,18.8542069024375,0,33.9414156977708,16.7098792278506,16.7098792278506,0,0,9.233063167,9.233063167,32.1713808968764,32.1713808968764
2018,157,NA,-1.55485149579363,0.145833333333333,2.47560388064624,0.145833333333333,0.92075238485261,NA,10.6462408020296,0.270833333333333,NA,95.6153762583869,0.145833333333333,284.525998755417,284.525998755417,0,19.7709363743125,19.7709363743125,0,38.6797422564583,16.7059093150697,16.7059093150697,0,0,9.808176667,9.808176667,31.5754052177036,31.5754052177036
2018,158,NA,-1.47273024991771,0.125,2.68193115259359,0.125,1.20920090267588,NA,15.1742584788935,0.270833333333333,NA,98.5089631515225,0.0833333333333333,319.768337597375,319.768337597375,0,21.8515946254167,21.8515946254167,0,38.00056066,20.1899727064761,20.1899727064761,0,0,10.40477533,10.40477533,41.8518581741437,41.8518581741437
2018,159,NA,-1.55530826409689,0.125,2.80244005562421,0.125,1.24713179152732,NA,12.846155058929,0.145833333333333,NA,107.39727860069,0.125,316.561836972417,316.561836972417,0,21.1319060066667,21.1319060066667,0,39.9079782633333,17.7093916679404,17.7093916679404,0,0,10.84821,10.84821,34.5172561602146,34.5172561602146
2018,160,NA,0.624537869943949,0.5,0.203192672590341,0.5,0.82773054253429,NA,35.6912975803704,0.541666666666667,NA,19.6195963714547,0.458333333333333,139.799546199938,139.799546199938,0,15.1248348620833,15.1248348620833,0,61.5370480902083,6.91423621671495,6.91423621671495,0,1.27,11.523665,11.523665,13.398298101409,13.398298101409
2018,161,NA,-1.11739868871714,0.0625,1.92087486357983,0.0625,0.803476174862687,30.9727349522917,30.9727349522917,0,NA,92.3925351654521,0.0625,279.547832381708,279.547832381708,0,14.5423759199792,14.5423759199792,0,41.790971770625,10.7064647063526,10.7064647063526,0,0,7.258968167,7.258968167,19.5802756454741,19.5802756454741
2018,162,NA,-2.03069839125978,0.0416666666666667,2.98594573436934,0.0416666666666667,0.955247343109562,NA,14.4892151355328,0.145833333333333,NA,134.735244005078,0.0416666666666667,369.832322288604,369.832322288604,0,16.7748932499375,16.7748932499375,0,33.6686799304167,14.8174603611549,14.8174603611549,0,0,6.950588167,6.950588167,27.4473304188911,27.4473304188911
2018,163,NA,-1.4482318449626,0.229166666666667,2.46942015007198,0.229166666666667,1.02118830510939,NA,12.6738964326417,0.270833333333333,NA,97.8010592782798,0.104166666666667,288.376468453542,288.376468453542,0,18.2239360106458,18.2239360106458,0,33.9219542010417,15.590422938907,15.590422938907,0,0,8.558143667,8.558143667,27.3164546389985,27.3164546389985
2018,164,NA,-1.37774313536942,0.166666666666667,2.50862635138323,0.166666666666667,1.13088321601381,NA,14.4473927227116,0.1875,NA,103.315409118175,0.0625,278.914286903062,278.914286903062,0,19.9218221177083,19.9218221177083,0,36.8009760414583,16.3977929601887,16.3977929601887,0,0,13.71066833,13.71066833,29.9944157255521,29.9944157255521
2018,165,NA,-1.51461434727945,0.125,2.57914430271364,0.125,1.06452995543419,NA,11.7522699528452,0.125,NA,123.227102634226,0.0833333333333333,361.940965524542,361.940965524542,0,18.6951031602083,18.6951031602083,0,39.1149014933333,14.6330803518031,14.6330803518031,0,0,10.59900167,10.59900167,25.4195047714126,25.4195047714126
2018,166,NA,-1.78009909058027,0.3125,2.98463429434245,0.3125,1.20453520376218,NA,15.0601525279986,0.375,NA,127.581352139452,0.3125,356.087323920562,356.087323920562,0,19.7547309442917,19.7547309442917,0,40.3951722220833,16.5580911688258,16.5580911688258,0,0,9.260014833,9.260014833,33.7612700962608,33.7612700962608
2018,167,NA,-0.927123328827583,0.1875,2.04229131923707,0.1875,1.11516799040949,NA,33.9540926378332,0.145833333333333,NA,66.8478764881363,0.1875,227.387790350354,227.387790350354,0,18.886482950625,18.886482950625,0,56.74612010375,10.3671933002211,10.3671933002211,0,2.032,14.59234833,14.59234833,21.6647403387737,21.6647403387737
2018,168,NA,-0.903407041671875,0.125,2.44786496306046,0.125,1.54445792138859,NA,41.0733391895766,0.0416666666666667,NA,88.7126226461512,0.0208333333333333,318.386474302292,318.386474302292,0,23.146843715,23.146843715,0,39.7323775339583,18.7996032816335,18.7996032816335,0,0,16.54838167,16.54838167,33.2217844086435,33.2217844086435
2018,169,NA,-0.431580915936166,0.166666666666667,1.82422476201452,0.166666666666667,1.39264384607835,NA,12.1393523507023,0.291666666666667,NA,46.1962001048049,0.104166666666667,165.765546429167,165.765546429167,0,21.3169678122917,21.3169678122917,0,50.0578061804167,13.3429352828277,13.3429352828277,0,0,17.17609833,17.17609833,22.1588515993409,22.1588515993409
2018,170,NA,-1.32725671730873,0.166666666666667,3.05338468099387,0.166666666666667,1.72612796368514,NA,11.4737144563612,0.1875,NA,138.896024216171,0.0833333333333333,353.240257410792,353.240257410792,0,23.8165327422917,23.8165327422917,0,52.2131490275,17.1091562743046,17.1091562743046,0,0,16.10972,16.10972,34.272348692142,34.272348692142
2018,171,NA,-0.819087946027768,0.1875,2.77085364085289,0.1875,1.95176569482513,NA,11.9813247906843,0.229166666666667,NA,110.655425900259,0.125,315.819615608333,315.819615608333,0,25.1883624997917,25.1883624997917,0,44.8906653129167,21.4162797358147,21.4162797358147,0,0,14.47588333,14.47588333,44.4794619895306,44.4794619895306
2018,172,NA,-0.862922233257487,0.104166666666667,2.94811531683321,0.104166666666667,2.08519308357572,NA,16.7864454722856,0.1875,NA,83.1797361555433,0.0208333333333333,266.509151445208,266.509151445208,0,26.0829834720833,26.0829834720833,0,38.013536631875,24.0191359520936,24.0191359520936,0,0,17.41934,17.41934,46.3482282229072,46.3482282229072
2018,173,NA,-1.66634270278267,0.0625,3.42832441902111,0.0625,1.76198171623844,NA,12.3812421739116,0.229166666666667,NA,123.702945442625,0.0416666666666667,342.044944570354,342.044944570354,0,23.705713645625,23.705713645625,0,36.309193993125,21.039439205017,21.039439205017,0,0,14.54441167,14.54441167,38.5616056020796,38.5616056020796
2018,174,NA,-1.58714338029224,0.104166666666667,3.26052267475291,0.104166666666667,1.67337929446067,NA,11.1216865887189,0.208333333333333,NA,126.435532005694,0.0833333333333333,357.479815669646,357.479815669646,0,23.470766006875,23.470766006875,0,37.2504245833333,20.4458543912423,20.4458543912423,0,0,15.04103,15.04103,37.2748570996511,37.2748570996511
2018,175,NA,-0.939709632698791,0.1875,2.74953006797234,0.1875,1.80982043527355,NA,11.4520120016216,0.25,NA,130.299262117286,0.0625,354.955089064229,354.955089064229,0,25.1976351039583,25.1976351039583,0,40.3501307641667,22.7523470118173,22.7523470118173,0,0,14.839885,14.839885,43.2650262163069,43.2650262163069
2018,176,NA,-1.86441096909971,0.0416666666666667,3.28857972428437,0.0416666666666667,1.42416875518467,NA,11.5176303798784,0.166666666666667,NA,134.984915683999,0.0416666666666667,345.650593084438,345.650593084438,0,22.445647778125,22.445647778125,0,30.943884688125,19.5159254406515,19.5159254406515,0,0,15.21540167,15.21540167,29.9810648473984,29.9810648473984
2018,177,-1.8680415401808,-1.8511454288284,0.0208333333333333,3.01847154432155,0.0208333333333333,1.16732611549315,NA,11.4468722094635,0.145833333333333,113.18880644175,113.18880644175,0,361.074254991188,361.074254991188,0,19.7058483335417,19.7058483335417,0,37.8239614241667,16.3239097695248,16.3239097695248,0,0,10.861455,10.861455,32.0575767607346,32.0575767607346
2018,178,NA,-1.54724392352393,0.25,2.80802263870944,0.25,1.26077871518552,NA,14.5711102411046,0.104166666666667,NA,106.411318446354,0.0416666666666667,350.840027748417,350.840027748417,0,21.2546161735417,21.2546161735417,0,35.3887357641667,19.4072396862235,19.4072396862235,0,0,10.51866917,10.51866917,39.3883709452425,39.3883709452425
2018,179,-1.7960289267168,-1.7960289267168,0,2.97713462049898,0,1.18110569378218,NA,9.1892750356739,0.166666666666667,129.830350532667,129.830350532667,0,339.259200258417,339.259200258417,0,21.4068683672917,21.4068683672917,0,33.9797499302083,17.7926011514804,17.7926011514804,0,0,17.36333,17.36333,29.3440292892719,29.3440292892719
2018,180,NA,-1.64395009313109,0.0833333333333333,2.8272997991717,0.0833333333333333,1.18334970604061,NA,10.0477126054931,0.25,NA,122.243976038467,0.0833333333333333,320.903231970563,320.903231970563,0,21.819211631875,21.819211631875,0,38.9597077429167,17.8738435433161,17.8738435433161,0,0,12.84132333,12.84132333,33.9750097621602,33.9750097621602
2018,181,NA,-1.12741934237568,0.0208333333333333,2.30669901765286,0.0208333333333333,1.17927967527718,NA,10.2025382852626,0.291666666666667,NA,84.4156804897576,0.0416666666666667,245.681800021604,245.681800021604,0,21.9663368397917,21.9663368397917,0,41.1188259029167,17.2880697693595,17.2880697693595,0,0,13.719295,13.719295,32.2476758463074,32.2476758463074
2018,182,-1.8416831958504,-1.8416831958504,0,2.99853883536673,0,1.15685563951633,NA,10.8285760746043,0.166666666666667,123.797989070896,123.797989070896,0,327.423622942708,327.423622942708,0,21.690852465625,21.690852465625,0,37.254860798125,18.2347458825355,18.2347458825355,0,0,13.23580167,13.23580167,32.5872696259852,32.5872696259852
2018,183,-2.174461056684,-2.174461056684,0,3.14858584378266,0,0.974124787098662,NA,8.5419966210824,0.125,137.34697977875,137.34697977875,0,359.198943298812,359.198943298812,0,19.426941076875,19.426941076875,0,31.7613164583333,16.2941449780864,16.2941449780864,0,0,13.21264167,13.21264167,25.9239290982653,25.9239290982653
2018,184,NA,-1.48673254995163,0.166666666666667,2.49863507625582,0.166666666666667,1.01190252630418,NA,9.71418258774786,0.208333333333333,NA,119.457923452962,0.0625,335.066778653271,335.066778653271,0,19.7848407989583,19.7848407989583,0,34.9705197572917,16.873180016058,16.873180016058,0,0,11.34933333,11.34933333,30.0725925433018,30.0725925433018
2018,185,NA,-0.881601384512169,0.125,2.07469258698377,0.125,1.1930912024716,NA,20.5387990959205,0.0833333333333333,NA,70.194937981155,0.104166666666667,271.122118079021,271.122118079021,0,22.7681559025,22.7681559025,0,34.4597365629167,20.8430725443155,20.8430725443155,0,0,11.40282333,11.40282333,36.340942187454,36.340942187454
2018,186,NA,-1.1559343937292,0.0416666666666667,2.77991470373551,0.0416666666666667,1.62398031000631,NA,16.8027210966313,0.1875,97.8402399173333,97.8402399173333,0,335.717062101312,335.717062101312,0,29.1137139579167,29.1137139579167,0,24.5850912077083,32.65934514908,32.65934514908,0,0,22.51464,22.51464,58.4737162545487,58.4737162545487
2018,187,NA,-1.18316509418815,0.0208333333333333,2.59440996327051,0.0208333333333333,1.41124486908237,NA,14.5450468994834,0.1875,NA,91.6571894939271,0.0208333333333333,285.269369703958,285.269369703958,0,27.3626128816667,27.3626128816667,0,29.0153016675,28.1977332016638,28.1977332016638,0,0,17.90915,17.90915,46.5113288676501,46.5113288676501
2018,188,NA,-1.60150133473922,0.125,2.67971236769267,0.125,1.07821103295346,NA,10.7261860884106,0.145833333333333,NA,116.863461194934,0.0416666666666667,354.951196093167,354.951196093167,0,23.6437422914583,23.6437422914583,0,34.5991480904167,21.1715741549075,21.1715741549075,0,0,14.867655,14.867655,37.2624596903652,37.2624596903652
2018,189,NA,-1.58201246866611,0.0833333333333333,2.65507957417373,0.0833333333333333,1.07306710550763,NA,10.4144651234707,0.354166666666667,NA,116.05635048308,0.0625,353.478537846667,353.478537846667,0,24.2407210070833,24.2407210070833,0,35.5104403820833,23.7536570731319,23.7536570731319,0,0,12.573005,12.573005,46.4798688214722,46.4798688214722
2018,190,NA,-1.49166828979282,0.0625,2.63908240681679,0.0625,1.14741411702397,NA,12.7331977223067,0.3125,NA,112.782584329401,0.0416666666666667,346.006055784042,346.006055784042,0,26.6826666666667,26.6826666666667,0,32.1023428191042,28.2140290925089,28.2140290925089,0,0,14.806095,14.806095,55.3895609448724,55.3895609448724
2018,191,NA,-1.96430109817401,0.0416666666666667,2.84063108246173,0.0416666666666667,0.876329984287722,NA,6.84584221676189,0.208333333333333,NA,135.964437893393,0.0416666666666667,351.185926420417,351.185926420417,0,23.9097768404167,23.9097768404167,0,31.6304360764583,21.4698211566663,21.4698211566663,0,0,17.96983333,17.96983333,33.6150486944438,33.6150486944438
2018,192,NA,-1.56629078455951,0.145833333333333,2.47550478647615,0.145833333333333,0.909214001916633,NA,11.5247812400812,0.270833333333333,NA,122.632767659742,0.0833333333333333,343.867165508958,343.867165508958,0,24.8260227429167,24.8260227429167,0,35.7299215620833,23.0883859204072,23.0883859204072,0,0,15.39165,15.39165,40.7921884596223,40.7921884596223
2018,193,NA,-1.19264121442755,0.1875,2.28170455684796,0.1875,1.08906334242041,NA,11.1079436191558,0.208333333333333,NA,109.291420044456,0.125,342.161529839167,342.161529839167,0,27.086813680625,27.086813680625,0,35.3417678125,27.9591638967011,27.9591638967011,0,0,15.35258833,15.35258833,52.3779626207888,52.3779626207888
2018,194,NA,-1.10422918474195,0.0833333333333333,2.41733795267833,0.0833333333333333,1.31310876793638,NA,11.7521640933764,0.145833333333333,NA,93.4639732351801,0.0208333333333333,327.409850414312,327.409850414312,0,29.8319524652083,29.8319524652083,0,29.0477969100208,35.9433279835554,35.9433279835554,0,0,17.63075833,17.63075833,73.7949994167794,73.7949994167794
2018,195,NA,-1.29671836186583,0.291666666666667,2.47155589630543,0.291666666666667,1.17483753443959,NA,20.1833554500173,0.166666666666667,NA,114.363184892453,0.1875,346.846940544646,346.846940544646,0,27.5630153129167,27.5630153129167,0,22.4170318996042,30.9318277471879,30.9318277471879,0,0,16.25769833,16.25769833,49.5710929622909,49.5710929622909
2018,196,NA,-1.02628994085622,0.3125,2.24527546140975,0.3125,1.21898552055353,NA,11.1295262755939,0.25,NA,103.171584231581,0.229166666666667,340.10124377325,340.10124377325,0,26.7513132991667,26.7513132991667,0,27.8615071634375,31.8137331380429,31.8137331380429,0,0,13.51221667,13.51221667,59.9077743117269,59.9077743117269
2018,197,NA,-0.867688611552501,0.25,2.34534017683631,0.25,1.47765156528381,NA,13.8903492814828,0.25,NA,92.2890333558081,0.145833333333333,318.319591848604,318.319591848604,0,28.08290107625,28.08290107625,0,28.291298260625,32.9260207561764,32.9260207561764,0,0,14.56291333,14.56291333,65.7492183303616,65.7492183303616
2018,198,NA,-0.725792686834885,0.145833333333333,2.59090622791969,0.145833333333333,1.86511354108481,NA,16.8187907034217,0.166666666666667,NA,91.1458606543766,0.0416666666666667,339.968150746313,339.968150746313,0,30.3379630202083,30.3379630202083,0,24.7630822392083,37.1600607819841,37.1600607819841,0,0,19.665115,19.665115,73.1077105722577,73.1077105722577
2018,199,NA,-1.30920669644102,0.0833333333333333,3.19864841946996,0.0833333333333333,1.88944172302893,NA,12.9881092994778,0.208333333333333,NA,102.049310215682,0.0208333333333333,342.227086532646,342.227086532646,0,28.5857602779167,28.5857602779167,0,26.57857375,31.7234158279005,31.7234158279005,0,0,18.23804,18.23804,56.7452861148509,56.7452861148509
2018,200,NA,-0.895872904556551,0.166666666666667,2.63964921186815,0.166666666666667,1.7437763073116,NA,14.7841193140183,0.375,NA,101.568855468926,0.0416666666666667,335.925150036875,335.925150036875,0,25.5628521877083,25.5628521877083,0,31.4455541320833,25.4006749325823,25.4006749325823,0,0,14.95658667,14.95658667,46.3089955620958,46.3089955620958
2018,201,NA,-1.12588925426911,0.0416666666666667,2.50372931865134,0.0416666666666667,1.37784006438223,NA,10.0787492888681,0.166666666666667,NA,82.6123576268571,0.0625,291.500122488958,291.500122488958,0,23.2116898952083,23.2116898952083,0,28.1187583573542,22.8190022144758,22.8190022144758,0,0,15.56787333,15.56787333,43.5054583160584,43.5054583160584
2018,202,NA,-1.52708434106562,0.104166666666667,2.74094321419573,0.104166666666667,1.21385887313012,NA,10.1775951898311,0.291666666666667,NA,116.775643102697,0.0833333333333333,339.300012140208,339.300012140208,0,23.226251180625,23.226251180625,0,29.4613031254167,22.5145346652639,22.5145346652639,0,0,13.372365,13.372365,39.9391797758265,39.9391797758265
2018,203,NA,-1.07290016066477,0.1875,2.27781542112581,0.1875,1.20491526046104,NA,13.0789005321855,0.1875,NA,101.339426550007,0.125,330.718794956937,330.718794956937,0,25.5784426391667,25.5784426391667,0,29.9592833329167,25.1925749101903,25.1925749101903,0,0,16.99169167,16.99169167,43.2422897863965,43.2422897863965
2018,204,NA,-1.10069917692308,0.333333333333333,2.14405236022306,0.333333333333333,1.04335318329999,NA,12.1243636722449,0.3125,NA,103.740824858188,0.208333333333333,332.641716671958,332.641716671958,0,26.087794653125,26.087794653125,0,33.5378385527292,28.1267206108538,28.1267206108538,0,0,12.89498833,12.89498833,58.7223511058008,58.7223511058008
2018,205,NA,-1.06508714675161,0.166666666666667,1.90044712513112,0.166666666666667,0.835359978379505,NA,10.3920337080249,0.25,NA,98.79259696372,0.0833333333333333,325.355714518417,325.355714518417,0,27.340207500625,27.340207500625,0,34.5997838189583,28.7942012571296,28.7942012571296,0,0,15.75728667,15.75728667,57.1202531329584,57.1202531329584
2018,206,NA,-1.29377168191654,0.291666666666667,2.02480013381307,0.291666666666667,0.731028451896534,NA,10.6191283603857,0.333333333333333,NA,103.677108661692,0.25,NA,323.865407360312,0.0208333333333333,29.271457766875,29.271457766875,0,NA,NA,34.3900055672344,0.0208333333333333,0,18.75298833,18.75298833,NA,60.9223866151259
2018,207,NA,NA,NA,NA,NA,0.740118341661174,NA,NA,NA,NA,NA,NA,NA,319.927306737493,0.0833333333333333,29.316421631875,29.316421631875,0,NA,NA,34.0041868650524,0.0833333333333333,0,18.95088,18.95088,NA,63.5039080763617
2018,208,NA,NA,NA,NA,NA,0.742479986495637,NA,NA,NA,NA,NA,NA,NA,311.580137527795,0.104166666666667,29.04877107875,29.04877107875,0,NA,NA,32.0216179849623,0.104166666666667,0,18.12679667,18.12679667,NA,59.9907837389253
2018,209,NA,NA,NA,NA,NA,0.73977426747319,NA,NA,NA,NA,NA,NA,NA,296.203465392479,0.0208333333333333,28.8273511897917,28.8273511897917,0,NA,NA,30.8569998927787,0.0208333333333333,0,19.90497333,19.90497333,NA,56.4535803746024
2018,210,NA,NA,NA,NA,NA,0.776094952640959,NA,NA,NA,NA,NA,NA,NA,296.365049697812,0.0625,29.208188336875,29.208188336875,0,NA,NA,33.2128610583296,0.0625,0,18.16015333,18.16015333,NA,64.2585660332598
2018,211,NA,NA,NA,NA,NA,0.802113276360028,NA,NA,NA,NA,NA,NA,NA,289.281064447229,0.0208333333333333,29.2710237989583,29.2710237989583,0,NA,NA,35.1792231273245,0.0208333333333333,0,15.41145,15.41145,NA,68.7963437215971
2018,212,NA,NA,NA,NA,NA,0.804373100097596,NA,NA,NA,NA,NA,NA,NA,276.150928157708,0.0625,29.4522165497917,29.4522165497917,0,NA,NA,31.6293993915309,0.0625,0,19.767385,19.767385,NA,62.5976000367481
2018,213,NA,NA,NA,NA,NA,0.790884608486368,NA,NA,NA,NA,NA,NA,NA,323.676433634896,0.0625,28.7838324827083,28.7838324827083,0,NA,NA,33.6974403762911,0.0625,0,16.395035,16.395035,NA,64.0228611170682
2018,214,NA,NA,NA,NA,NA,0.700269893493562,NA,NA,NA,NA,NA,NA,318.187434254167,318.187434254167,0,26.5077930383333,26.5077930383333,0,27.81563635375,27.8076694928025,27.8076694928025,0,0,18.2711,18.2711,49.4999410532664,49.4999410532664
2018,215,NA,NA,NA,NA,NA,0.578579810172938,NA,NA,NA,NA,NA,NA,NA,312.67752457475,0.0416666666666667,23.220754713125,23.220754713125,0,NA,NA,19.9213390126687,0.0416666666666667,0,16.89179667,16.89179667,NA,37.6803722598019
